period,ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_reason,liquidity_constrained,q_over_adv
OOS,GLD,2024-01-02,2024-04-01,191.44,208.68,174.0266,2981.07,rebalance,False,2.137e-05
OOS,IWM,2024-03-01,2024-04-01,199.0755,205.67,164.717,1083.63,rebalance,False,4.89e-06
OOS,QQQ,2024-02-01,2024-05-01,413.6936,418.5533,82.4753,398.61,rebalance,False,1.66e-06
OOS,TLT,2024-04-01,2024-05-01,85.0153,81.0242,412.4675,-1665.08,rebalance,False,8.98e-06
OOS,XLP,2024-04-01,2024-05-01,72.413,71.3982,484.2456,-511.24,rebalance,False,3.558e-05
OOS,XLE,2024-05-01,2024-06-03,43.8025,43.568,779.3322,-203.86,rebalance,False,2.919e-05
OOS,SPY,2024-05-01,2024-07-01,488.21,533.0117,69.9612,3132.15,rebalance,False,1.51e-06
OOS,IWM,2024-07-01,2024-08-01,199.1498,218.965,187.2208,3706.68,rebalance,False,4.36e-06
OOS,SPY,2024-08-01,2024-09-03,539.7914,547.5086,75.9353,583.5,rebalance,False,1.52e-06
OOS,XLV,2024-05-01,2024-09-03,135.0816,152.2772,252.7314,4325.19,rebalance,False,3.994e-05
OOS,GLD,2024-09-03,2024-10-01,230.38,245.2,173.6156,2550.65,rebalance,False,2.576e-05
OOS,QQQ,2024-06-03,2024-10-01,449.6319,483.8478,75.4634,2579.78,rebalance,False,2.18e-06
OOS,TLT,2024-09-03,2024-10-01,90.4003,91.8451,442.4356,616.63,rebalance,False,1.189e-05
OOS,HYG,2024-10-01,2024-11-01,72.5773,72.0659,549.3157,-303.48,rebalance,False,1.509e-05
OOS,SHY,2024-10-01,2024-11-01,77.8814,77.4432,511.9068,-246.75,rebalance,False,0.00014936
OOS,XLE,2024-10-01,2024-11-01,41.4776,42.8028,961.135,1248.07,rebalance,False,3.829e-05
OOS,XLP,2024-11-01,2024-12-02,77.2189,79.8704,519.0043,1352.59,rebalance,False,5.558e-05
OOS,IWM,2024-12-02,2025-01-02,237.8473,219.5373,174.1724,-3191.99,rebalance,False,6.21e-06
OOS,QQQ,2024-11-01,2025-01-02,481.6651,511.0604,83.2472,2444.44,rebalance,False,2.69e-06
OOS,SPY,2024-11-01,2025-01-02,559.8196,579.4695,71.6255,1404.96,rebalance,False,1.36e-06
OOS,XLP,2025-01-02,2025-02-03,76.2561,75.898,534.2034,-214.54,rebalance,False,5.246e-05
OOS,XLV,2025-01-02,2025-02-03,135.3139,142.8694,301.0586,2251.42,rebalance,False,3.225e-05
OOS,EEM,2025-02-03,2025-03-03,40.8175,42.2163,1022.3317,1403.09,rebalance,False,3.63e-05
OOS,GLD,2025-01-02,2025-03-03,244.22,265.07,166.8089,3454.85,rebalance,False,1.787e-05
OOS,IWM,2025-03-03,2025-04-01,212.1219,196.4014,205.8211,-3238.81,rebalance,False,6.53e-06
OOS,QQQ,2025-02-03,2025-04-01,510.2356,465.049,81.8302,-3700.04,rebalance,False,1.8e-06
OOS,SPY,2025-03-03,2025-04-01,586.1452,549.716,74.4865,-2715.97,rebalance,False,1.09e-06
OOS,TLT,2025-04-01,2025-05-01,86.6273,85.0499,459.2477,-746.39,rebalance,False,8.67e-06
OOS,GLD,2025-04-01,2025-06-02,288.54,309.21,137.8837,2827.78,rebalance,False,1.225e-05
OOS,IEF,2025-04-01,2025-06-02,91.0994,90.4753,436.7041,-294.56,rebalance,False,4.675e-05
OOS,SHY,2025-05-01,2025-06-02,79.6537,79.3864,489.8078,-152.84,rebalance,False,0.00013455
OOS,SPY,2025-06-02,2025-07-01,579.6054,609.6054,69.5626,2084.38,rebalance,False,9.3e-07
OOS,XLV,2025-07-01,2025-08-01,132.8531,129.0229,319.0012,-1244.24,rebalance,False,2.143e-05
OOS,IWM,2025-06-02,2025-09-02,202.6491,229.6052,198.9553,5359.65,rebalance,False,6.18e-06
OOS,SPY,2025-08-01,2025-09-02,619.4364,630.5137,66.405,733.14,rebalance,False,1.03e-06
OOS,GLD,2025-09-02,2025-10-01,320.82,356.17,136.368,4795.53,rebalance,False,9.73e-06
OOS,QQQ,2025-06-02,2025-10-01,514.7484,595.6505,78.3272,6334.08,rebalance,False,1.48e-06
OOS,TLT,2025-09-02,2025-10-01,82.8283,86.8245,528.1731,2084.99,rebalance,False,1.387e-05
OOS,HYG,2025-10-01,2025-11-03,77.6841,77.6745,604.804,-32.38,rebalance,False,1.221e-05
OOS,SHY,2025-10-01,2025-11-03,80.8578,81.0169,581.0668,65.98,rebalance,False,0.00012387
OOS,GLD,2025-11-03,2025-12-01,368.91,390.61,127.3377,2737.53,rebalance,False,1.155e-05
OOS,XLE,2025-10-01,2025-12-01,43.7882,44.6157,1072.916,858.23,rebalance,False,3.347e-05
OOS,IWM,2025-12-01,2026-01-02,243.7351,246.6039,200.1062,570.5,rebalance,False,5.63e-06
OOS,QQQ,2025-11-03,2026-01-02,633.4939,619.2792,74.1881,-1057.28,rebalance,False,1.51e-06
OOS,SPY,2025-12-01,2026-01-02,673.2323,682.0852,72.447,638.5,rebalance,False,9.3e-07
OOS,EEM,2026-01-02,2026-02-02,55.601,58.2771,866.9505,2290.22,rebalance,False,2.018e-05
OOS,XLP,2026-01-02,2026-02-02,77.275,83.2912,623.8056,3723.55,rebalance,False,2.922e-05
OOS,QQQ,2026-02-02,2026-03-02,617.9209,598.1058,82.8711,-1645.05,rebalance,False,1.2e-06
OOS,HYG,2026-03-02,2026-04-01,78.8546,78.5344,628.1791,-229.07,rebalance,False,8.64e-06
OOS,XLE,2026-02-02,2026-04-01,49.7748,59.72,1028.227,10189.75,rebalance,False,1.609e-05
OOS,IEF,2026-04-01,2026-05-01,94.4503,94.3729,585.5664,-76.02,rebalance,False,9.287e-05
OOS,TLT,2026-04-01,2026-05-01,85.6258,85.165,645.9105,-328.48,rebalance,False,3.313e-05
OOS,GLD,2026-01-02,2026-06-01,401.62,409.86,120.0316,963.58,rebalance,False,1.991e-05
OOS,XLE,2026-05-01,2026-06-01,59.06,57.03,932.4739,-1924.64,rebalance,False,2.336e-05
OOS,XLP,2026-05-01,2026-06-01,84.72,82.51,650.0623,-1467.06,rebalance,False,5.597e-05
OOS,IWM,2026-06-01,2026-06-18,287.6859,295.59,180.6521,1427.9,window_end,False,0.0
OOS,QQQ,2026-06-01,2026-06-18,737.04,740.62,70.5141,252.44,window_end,False,0.0
OOS,SPY,2026-06-01,2026-06-18,753.419,746.74,68.9812,-460.73,window_end,False,0.0
