date,ticker,action,shares,price,cost,gross_notional,regime
2015-05-01,XLK,buy,4273.061675905826,18.963472366333008,62.986740293711534,81032.08701067674,A
2015-05-01,XLY,buy,2394.948844801151,33.83457946777344,53.453530893757595,81032.08701067674,A
2015-05-01,XLF,buy,5039.9581509210475,16.07792854309082,66.2758026687628,81032.08701067674,A
2015-07-01,XLK,sell,4273.061675905826,18.421199798583984,61.79410634311454,78714.92288353333,C
2015-07-01,XLY,sell,2394.948844801151,34.38665771484375,54.16789195994518,82354.28617073763,C
2015-07-01,XLF,sell,5039.9581509210475,16.42023277282715,67.46732628333696,82757.2860034311,C
2015-07-01,XLE,buy,5039.393249654053,24.157238006591797,87.66980118518991,121737.82214070503,C
2015-07-01,XLB,buy,6218.920155031032,19.575395584106445,94.93979248958406,121737.82214070503,C
2015-08-03,XLE,sell,5039.393249654053,22.112661361694336,82.90605497144118,111434.39639800844,D
2015-08-03,XLB,sell,6218.920155031032,18.340360641479492,91.02659865615166,114057.23844383468,D
2015-08-03,XLI,buy,2526.7197256108966,44.54898452758789,70.60392829178247,112562.79796179096,D
2015-08-03,XLF,buy,6738.066012451391,16.70550537109375,91.20109358396778,112562.79796179096,D
2015-09-01,XLI,sell,2526.7197256108966,41.22184753417969,67.00076282829295,104156.05529073671,C
2015-09-01,XLF,sell,6738.066012451391,15.040266036987305,86.34152255795375,101342.30540205113,C
2015-09-01,XLE,buy,2458.128504258134,20.865734100341797,38.8982798488652,51290.655754321124,C
2015-09-01,XLB,buy,3032.7540494355812,16.9122371673584,42.13279644057565,51290.655754321124,C
2015-10-01,XLE,sell,2458.128504258134,20.111164093017578,37.69558846046352,49435.82571085919,D
2015-10-01,XLB,sell,3032.7540494355812,16.33075714111328,41.0028098709647,49527.16985006034,D
2015-10-01,XLI,buy,2435.9832577266716,41.3200569152832,64.28926645902126,100654.96685394306,D
2015-10-01,XLF,buy,6659.797394069051,15.113818168640137,85.19712381453398,100654.96685394306,D
2015-11-02,XLI,sell,2435.9832577266716,45.569915771484375,69.053726477444,111007.55187535053,A
2015-11-02,XLF,sell,6659.797394069051,16.273849487304688,88.88194642425401,108380.54040702371,A
2015-11-02,XLK,buy,3736.359206237035,19.552001953125,56.13529543918741,73053.30249792308,A
2015-11-02,XLY,buy,2012.6683417825304,36.2967414855957,47.186247206939484,73053.30249792308,A
2015-11-02,XLF,buy,4488.999517594921,16.273849487304688,59.74235181265065,73053.30249792308,A
2016-01-04,XLK,sell,3736.359206237035,18.860450744628906,54.99369132120457,70469.41877347435,C
2016-01-04,XLY,sell,2012.6683417825304,34.42155456542969,45.61877246385964,69279.17314878026,C
2016-01-04,XLF,sell,4488.999517594921,15.678120613098145,58.55274110242597,70379.07586899256,C
2016-01-04,XLE,buy,2628.396488227822,19.955766677856445,40.103955224627335,52451.667055971666,C
2016-01-04,XLB,buy,3011.172483032868,17.419017791748047,42.48962406284031,52451.66705597167,C
2016-02-01,XLE,sell,2628.396488227822,18.943090438842773,38.951329777669955,49789.952385636374,B
2016-02-01,XLB,sell,3011.172483032868,15.866220474243164,39.93620787027483,47775.92650177372,B
2016-02-01,XLU,buy,4072.4627541823957,16.55242919921875,54.88323192509857,67409.1514050595,B
2016-02-01,XLP,buy,1738.405550131733,38.776424407958984,43.171203133463976,67409.1514050595,B
2016-02-01,XLV,buy,1200.9509104623035,56.12981414794922,40.54194388814287,67409.1514050595,B
2016-04-01,XLU,sell,4072.4627541823957,18.117246627807617,57.741178138626985,73781.81210008313,D
2016-04-01,XLP,sell,1738.405550131733,41.03435134887695,44.76482427158809,71334.34413094325,D
2016-04-01,XLV,sell,1200.9509104623035,58.00661849975586,41.48873386867178,69663.1013001213,D
2016-04-01,XLI,buy,1528.919414201582,46.77852249145508,44.05097120392527,71520.59120485102,D
2016-04-01,XLRE,buy,3121.2116440133263,22.91436767578125,94.6064028359456,71520.59120485102,D
2016-04-01,XLF,buy,4675.699007605265,15.296235084533691,59.684292000486394,71520.59120485102,D
2016-05-02,XLI,sell,1528.919414201582,47.38286590576172,44.39491859410525,72444.58358382931,C
2016-05-02,XLRE,sell,3121.2116440133263,22.546772003173828,102.53112360667734,70373.24731121982,C
2016-05-02,XLF,sell,4675.699007605265,15.848784446716309,61.12399759357717,74104.14570926121,C
2016-05-02,XLE,buy,4818.297785979243,22.47470474243164,79.91785879684153,108289.82010099557,C
2016-05-02,XLB,buy,5601.548877487237,19.332120895385742,84.34045793162842,108289.82010099557,C
2016-06-01,XLE,sell,4818.297785979243,22.294721603393555,79.15320199796976,107422.60774065476,D
2016-06-01,XLB,sell,5601.548877487237,19.221696853637695,84.11688698619965,107671.2744338942,D
2016-06-01,XLI,buy,1523.4974657700805,46.97996520996094,44.07032597309086,71573.85793934204,D
2016-06-01,XLRE,buy,3165.4777980861154,22.610759735107422,120.6633949993491,71573.85793934204,D
2016-06-01,XLF,buy,4462.917755782122,16.037458419799805,58.7310884357281,71573.85793934204,D
2016-07-01,XLI,sell,1523.4974657700805,47.4246711730957,44.75484177371794,72251.36634719069,B
2016-07-01,XLRE,sell,3165.4777980861154,24.066349029541016,97.70423908787203,76181.49353400341,B
2016-07-01,XLF,sell,4462.917755782122,15.405120849609375,57.6908467400897,68751.78736969105,B
2016-07-01,XLU,buy,3755.1423876307585,19.244535446166992,55.46715355301709,72265.97078416428,B
2016-07-01,XLP,buy,1710.0734112338541,42.25898742675781,45.42797005123493,72265.97078416428,B
2016-07-01,XLV,buy,1178.7515277368018,61.307212829589844,42.93081234547029,72265.97078416428,B
2016-08-01,XLU,sell,3755.1423876307585,19.123533248901367,55.37407671168164,71811.59030421567,D
2016-08-01,XLP,sell,1710.0734112338541,42.15890121459961,45.07422870894673,72094.81601392143,D
2016-08-01,XLV,sell,1178.7515277368018,64.29781341552734,44.2126332685537,75791.14579368869,D
2016-08-01,XLI,buy,1494.4276479532743,48.926998138427734,44.634907047300054,73117.85874942479,D
2016-08-01,XLRE,buy,2931.6365927832394,24.940969467163086,61.330067969930305,73117.85874942479,D
2016-08-01,XLF,buy,4575.312187697003,15.980955123901367,59.93653193555289,73117.85874942479,D
2016-10-03,XLI,sell,1494.4276479532743,49.584754943847656,45.33905107413701,74100.82870507374,A
2016-10-03,XLRE,sell,2931.6365927832394,23.16290855407715,51.43510501318321,67905.23031242448,A
2016-10-03,XLF,sell,4575.312187697003,16.096494674682617,60.3194670269731,73646.48826427528,A
2016-10-03,XLK,buy,3329.844806892195,21.556758880615234,53.367008274393704,71780.66161204384,A
2016-10-03,XLY,buy,1979.8865782002867,36.25493621826172,46.636000238834775,71780.66161204384,A
2016-10-03,XLF,buy,4459.397096247551,16.096494674682617,58.783579416382615,71780.66161204384,A
2016-11-01,XLK,sell,3329.844806892195,21.271682739257812,52.64577214437572,70831.40230317596,C
2016-11-01,XLY,sell,1979.8865782002867,35.149024963378906,45.277507936343945,69591.08276182073,C
2016-11-01,XLF,sell,4459.397096247551,16.47355842590332,59.45114495108545,73462.13860933765,C
2016-11-01,XLE,buy,4609.835450961136,23.164464950561523,77.56257303836327,106784.37173164521,C
2016-11-01,XLB,buy,5560.944445393216,19.202560424804688,82.98585925304909,106784.37173164521,C
2016-12-01,XLE,sell,4609.835450961136,25.182870864868164,83.27068511375991,116088.89086984559,A
2016-12-01,XLB,sell,5560.944445393216,20.640275955200195,87.00748007612617,114779.42792445367,A
2016-12-01,XLK,buy,3650.843710505292,21.049964904785156,57.639563202266054,76850.13197899202,A
2016-12-01,XLY,buy,2070.5335780019395,37.1161003112793,49.45456515828641,76850.13197899202,A
2016-12-01,XLF,buy,4005.0243209325095,19.188430786132812,59.12631713953848,76850.13197899202,A
2017-01-03,XLK,sell,3650.843710505292,22.174556732177734,59.532354770021385,80955.84097891387,D
2017-01-03,XLY,sell,2070.5335780019395,37.331302642822266,49.7744515904165,77295.71563251605,D
2017-01-03,XLF,sell,4005.0243209325095,19.789020538330078,60.11190051723604,79255.5085434449,D
2017-01-03,XLI,buy,1479.3496554550263,53.440277099609375,47.56506100601732,79056.85551472826,D
2017-01-03,XLRE,buy,3491.7071110057586,22.641319274902344,59.95370679439611,79056.85551472826,D
2017-01-03,XLF,buy,3994.98577312607,19.789020538330078,59.96065653568382,79056.85551472826,D
2017-04-03,XLI,sell,1479.3496554550263,55.68169021606445,49.202194446679,82372.68923628845,B
2017-04-03,XLRE,sell,3491.7071110057586,23.369220733642578,60.52027903875114,81598.474214323,B
2017-04-03,XLF,sell,3994.98577312607,20.003149032592773,60.39582658313315,79912.29580292864,B
2017-04-03,XLU,buy,4206.00563595069,19.30149269104004,62.34071394189921,81182.18704077545,B
2017-04-03,XLP,buy,1899.0266568405486,42.749366760253906,50.41715242460054,81182.18704077545,B
2017-04-03,XLV,buy,1268.8351429291938,63.981666564941406,47.41795678673762,81182.18704077545,B
2017-05-01,XLU,sell,4206.00563595069,19.335351943969727,62.16266252328513,81324.5992494268,D
2017-05-01,XLP,sell,1899.0266568405486,43.12594223022461,50.986958506356466,81897.31389656207,D
2017-05-01,XLV,sell,1268.8351429291938,65.05635070800781,48.143249466676004,82545.78404904685,D
2017-05-01,XLI,buy,1442.1867109584161,56.72806930541992,48.76339977150435,81812.46769060464,D
2017-05-01,XLRE,buy,3477.7809700270354,23.524330139160156,60.10388072642973,81812.46769060464,D
2017-05-01,XLF,buy,4089.979410606843,20.003149032592773,61.93740333624164,81812.46769060464,D
2017-07-03,XLI,sell,1442.1867109584161,59.0561637878418,50.43319807876461,85170.01461500907,C
2017-07-03,XLRE,sell,3477.7809700270354,24.205570220947266,60.89767986446264,84181.6714830635,C
2017-07-03,XLF,sell,4089.979410606843,21.224395751953125,64.36569062338103,86807.34162805963,C
2017-07-03,XLE,buy,5624.448081187503,22.742403030395508,93.89116620730599,127913.46508590087,C
2017-07-03,XLB,buy,5622.512384473015,22.750232696533203,94.65419752701092,127913.46508590085,C
2017-08-01,XLE,sell,5624.448081187503,22.893627166748047,93.92355728877652,128764.01738943814,A
2017-08-01,XLB,sell,5622.512384473015,22.91789436340332,94.58307015120448,128856.14488427948,A
2017-08-01,XLK,buy,3258.4728778218314,26.316614151000977,59.79070980865628,85751.97344713888,A
2017-08-01,XLY,buy,2042.7403997420308,41.97888946533203,53.811289801214585,85751.97344713888,A
2017-08-01,XLF,buy,4001.882669663435,21.427907943725586,63.3002864184021,85751.97344713888,A
2017-09-01,XLK,sell,3258.4728778218314,26.92585563659668,61.16158008292025,87737.17030399636,D
2017-09-01,XLY,sell,2042.7403997420308,41.31379699707031,53.390827086839,84393.36219265652,D
2017-09-01,XLF,sell,4001.882669663435,21.00392723083496,62.609085754410785,84055.25237995034,D
2017-09-01,XLI,buy,1444.1490607568821,59.04754638671875,50.640897733534274,85273.45865437831,D
2017-09-01,XLRE,buy,3477.9391975498056,24.518386840820312,62.92221558382028,85273.45865437831,D
2017-09-01,XLF,buy,4059.881645809171,21.00392723083496,63.520664654732656,85273.45865437831,D
2017-10-02,XLI,sell,1444.1490607568821,61.888675689697266,52.37517255832989,89376.4728687636,A
2017-10-02,XLRE,sell,3477.9391975498056,24.093975067138672,61.51484231555408,83797.38031078929,A
2017-10-02,XLF,sell,4059.881645809171,22.206985473632812,66.07113300922849,90157.73273315273,A
2017-10-02,XLK,buy,3221.5137772191197,27.210535049438477,60.69469961894381,87659.1135472698,A
2017-10-02,XLY,buy,2110.090397013342,41.542823791503906,54.992683311268195,87659.1135472698,A
2017-10-02,XLF,buy,3947.3666361132514,22.206985473632812,64.2306461813867,87659.1135472698,A
2017-11-01,XLK,sell,3221.5137772191197,28.943662643432617,63.64054231808714,93242.40796900055,D
2017-11-01,XLY,sell,2110.090397013342,42.3575553894043,55.961893903703945,89378.27086814275,D
2017-11-01,XLF,sell,3947.3666361132514,22.68382453918457,64.94475018682753,89541.37216542423,D
2017-11-01,XLI,buy,1463.9305645530253,61.888675689697266,53.186311755332866,90600.7239418576,D
2017-11-01,XLRE,buy,3719.7724006279986,24.356523513793945,65.59311920788372,90600.7239418576,D
2017-11-01,XLF,buy,3994.0673930602748,22.68382453918457,65.71571199356568,90600.7239418576,D
2018-02-01,XLI,sell,1463.9305645530253,69.27513885498047,58.744342895023586,101413.99313346078,A
2018-02-01,XLRE,sell,3719.7724006279986,24.05643081665039,67.26770582453447,89484.44740939299,A
2018-02-01,XLF,sell,3994.0673930602748,25.680585861206055,71.78610179005932,102569.99062292781,A
2018-02-01,XLK,buy,3090.5425087460367,31.612506866455078,65.07680929440794,97699.79627880538,A
2018-02-01,XLY,buy,1984.1358009509038,49.240478515625,59.731226346228915,97699.79627880538,A
2018-02-01,XLF,buy,3804.4224071380686,25.680585861206055,68.36542930497062,97699.79627880538,A
2018-03-01,XLK,sell,3090.5425087460367,30.934221267700195,64.99139685650604,95603.52580278316,C
2018-03-01,XLY,sell,1984.1358009509038,47.55000686645508,58.63742525777745,94345.67095919482,C
2018-03-01,XLF,sell,3804.4224071380686,24.26909065246582,66.46194718547044,92329.87227910601,C
2018-03-01,XLE,buy,6033.544851174529,23.36007308959961,103.73918275736611,140944.0487128144,C
2018-03-01,XLB,buy,5639.544098144421,24.99209976196289,103.0666057246041,140944.0487128144,C
2018-04-02,XLE,sell,6033.544851174529,23.321636199951172,103.45044071396842,140712.1380151809,B
2018-04-02,XLB,sell,5639.544098144421,23.676349639892578,98.95004006652407,133523.81787725998,B
2018-04-02,XLU,buy,4682.917335463186,19.492055892944336,69.99271850652096,91279.68644488638,B
2018-04-02,XLP,buy,2205.9908191733703,41.378089904785156,57.76661054554258,91279.68644488636,B
2018-04-02,XLV,buy,1314.6051619102782,69.43505859375,53.647660391938615,91279.68644488638,B
2018-05-01,XLU,sell,4682.917335463186,19.98188018798828,71.1251825675475,93573.49312747871,A
2018-05-01,XLP,sell,2205.9908191733703,40.30616760253906,56.57502941717753,88915.0356872643,A
2018-05-01,XLV,sell,1314.6051619102782,71.76559448242188,55.017360298338055,94343.42095415157,A
2018-05-01,XLK,buy,3003.643425637716,30.679201126098633,62.34320795559523,92149.38076622337,A
2018-05-01,XLY,buy,1915.6965969980201,48.1022834777832,56.93994986692715,92149.38076622337,A
2018-05-01,XLF,buy,3908.5865165230475,23.576139450073242,66.41869541392111,92149.38076622337,A
2018-06-01,XLK,sell,3003.643425637716,32.905609130859375,65.28994657328307,98836.71653251017,D
2018-06-01,XLY,sell,1915.6965969980201,49.35302734375,57.614008253745794,94545.42653397212,D
2018-06-01,XLF,sell,3908.5865165230475,23.593305587768555,66.59378216261342,92216.47610056004,D
2018-06-01,XLI,buy,1445.587439754936,65.77030944824219,55.770554623029184,95076.7332471743,D
2018-06-01,XLRE,buy,3930.3545604050205,24.190370559692383,70.42039452251854,95076.7332471743,D
2018-06-01,XLF,buy,4029.818242021364,23.593305587768555,68.67426283310581,95076.7332471743,D
2018-07-02,XLI,sell,1445.587439754936,62.98944854736328,53.474233543074384,91056.75565715815,B
2018-07-02,XLRE,sell,3930.3545604050205,25.019868850708008,71.47723740480058,98336.95563811573,B
2018-07-02,XLF,sell,4029.818242021364,23.040184020996094,67.0793252123572,92847.7538673392,B
2018-07-02,XLU,buy,4577.372929025473,20.525390625,70.77492432620792,93952.36740454823,B
2018-07-02,XLP,buy,2257.974763329615,41.609130859375,59.03876654647876,93952.36740454825,B
2018-07-02,XLV,buy,1280.9548418112047,73.34557342529297,54.02534625599625,93952.36740454825,B
2018-08-01,XLU,sell,4577.372929025473,20.57245635986328,71.0649458633373,94167.80482519612,A
2018-08-01,XLP,sell,2257.974763329615,43.14420700073242,60.79314684515946,97418.53059152272,A
2018-08-01,XLV,sell,1280.9548418112047,77.92748260498047,57.30710131822234,99821.58615300816,A
2018-08-01,XLK,buy,2918.4489427415574,33.24049377441406,64.11237845605025,97010.68391214604,A
2018-08-01,XLY,buy,1886.484030424782,51.424068450927734,58.653046750289455,97010.68391214604,A
2018-08-01,XLF,buy,4025.2076308009473,24.10079002380371,69.35416119728643,97010.68391214604,A
2018-09-04,XLK,sell,2918.4489427415574,34.982418060302734,66.27475155802681,102094.40100263368,D
2018-09-04,XLY,sell,1886.484030424782,54.419761657714844,61.657864883061855,102662.01130680191,D
2018-09-04,XLF,sell,4025.2076308009473,24.54917335510254,70.21109075015286,98815.51991881404,D
2018-09-04,XLI,buy,1495.1144071866888,67.59586334228516,58.86801638183851,101063.5491492731,D
2018-09-04,XLRE,buy,3915.323524264726,25.81231117248535,72.95861585562632,101063.54914927311,D
2018-09-04,XLF,buy,4116.7801329761305,24.54917335510254,71.81621119828665,101063.54914927311,D
2018-10-01,XLI,sell,1495.1144071866888,69.72978973388672,60.33098066998468,104254.0132412325,A
2018-10-01,XLRE,sell,3915.323524264726,25.159631729125977,72.35264969696755,98508.09797088415,A
2018-10-01,XLF,sell,4116.7801329761305,23.98252296447754,70.62244292774339,98730.77407880494,A
2018-10-01,XLK,buy,2844.9247398885245,35.27815628051758,65.12791708993993,100363.69958009818,A
2018-10-01,XLY,buy,1843.6324795541364,54.438018798828125,60.223242380123864,100363.69958009818,A
2018-10-01,XLF,buy,4184.86827798539,23.98252296447754,71.79611541349045,100363.69958009818,A
2018-11-01,XLK,sell,2844.9247398885245,32.677391052246094,62.234854847749965,92964.71823954681,C
2018-11-01,XLY,sell,1843.6324795541364,50.091732025146484,56.91594953261784,92350.74411868215,C
2018-11-01,XLF,sell,4184.86827798539,22.8652400970459,69.80147256771005,95688.01795064696,C
2018-11-01,XLE,buy,2894.217203827325,24.238248825073242,50.531752033771646,70150.75674017443,C
2018-11-01,XLB,buy,3022.565276033895,23.209012985229492,51.430522853124565,70150.75674017443,C
2018-12-03,XLE,sell,2894.217203827325,24.184566497802734,50.525885836087774,69995.38842504664,D
2018-12-03,XLB,sell,3022.565276033895,23.844057083129883,52.36151775204143,72070.21897923842,D
2018-12-03,XLI,buy,1453.3517755049436,64.695556640625,55.3568132660437,94025.40211093299,D
2018-12-03,XLRE,buy,3555.845287181634,26.442489624023438,66.7181745411146,94025.40211093299,D
2018-12-03,XLF,buy,4000.031971922169,23.506162643432617,67.93947516691799,94025.40211093299,D
